x,y,layer1,layer2,voltage1,voltage2,current
1321.2,535.764,L3_-_GND,L4_-_SECONDARY,0.0068753,0.0068753,-6.4264e-15
1362.44,1688.74,L1_-_PRIMARY,L2_-_GND,0.00782587,0.00779007,0.132602
1362.44,1688.74,L2_-_GND,L3_-_GND,0.00779007,0.007731,0.0385591
1362.44,1688.74,L3_-_GND,L4_-_SECONDARY,0.007731,0.007731,-6.4264e-15
1362.44,1741.89,L1_-_PRIMARY,L2_-_GND,0.00784313,0.00782686,0.0602861
1362.44,1741.89,L2_-_GND,L3_-_GND,0.00782686,0.00778051,0.0302567
1362.44,1741.89,L3_-_GND,L4_-_SECONDARY,0.00778051,0.00778051,-1.28528e-14
1362.44,1848.19,L1_-_PRIMARY,L2_-_GND,0.00792714,0.00794638,-0.071262
1362.44,1848.19,L2_-_GND,L3_-_GND,0.00794638,0.00793063,0.0102805
1362.44,1848.19,L3_-_GND,L4_-_SECONDARY,0.00793063,0.00793063,-6.4264e-15
1362.44,1954.49,L1_-_PRIMARY,L2_-_GND,0.00798113,0.00804797,-0.247639
1362.44,1954.49,L2_-_GND,L3_-_GND,0.00804797,0.00802771,0.0132249
1362.44,1954.49,L3_-_GND,L4_-_SECONDARY,0.00802771,0.00802771,-6.4264e-15
1372.38,421.787,L1_-_PRIMARY,L2_-_GND,0.00689038,0.0068896,0.00286772
1372.38,421.787,L2_-_GND,L3_-_GND,0.0068896,0.0068871,0.00163729
1372.38,421.787,L3_-_GND,L4_-_SECONDARY,0.0068871,0.0068871,-9.63959e-15
1372.38,474.543,L1_-_PRIMARY,L2_-_GND,0.00689204,0.00689379,-0.00648533
1372.38,474.543,L2_-_GND,L3_-_GND,0.00689379,0.00689322,0.000372309
1372.38,474.543,L3_-_GND,L4_-_SECONDARY,0.00689322,0.00689322,-6.4264e-15
1372.38,527.299,L1_-_PRIMARY,L2_-_GND,0.0068934,0.0068965,-0.0115021
1372.38,527.299,L2_-_GND,L3_-_GND,0.0068965,0.00689685,-0.000228351
1372.38,527.299,L3_-_GND,L4_-_SECONDARY,0.00689685,0.00689685,-6.4264e-15
1372.38,580.055,L1_-_PRIMARY,L2_-_GND,0.00689418,0.00689985,-0.021004
1372.38,580.055,L2_-_GND,L3_-_GND,0.00689985,0.00690066,-0.000527463
1372.38,580.055,L3_-_GND,L4_-_SECONDARY,0.00690066,0.00690066,-6.4264e-15
1411.66,1795.04,L1_-_PRIMARY,L2_-_GND,0.00786543,0.00785723,0.0303814
